,Parameters,Parameters,Parameters,2010-2016,2010-2016,2010-2016,2017-2020,2017-2020,2017-2020
,localDEV Weight,Intervention Threshold,Probability(Intervention = Success),GlobalDEV Weight,GlobalDEV Stdev,GlobalDEV Pvalue,GlobalDEV Weight,GlobalDEV Stdev,GlobalDEV Pvalue
Generation,,,,,,,,,
245,0.04273161728226638,0.19365634419947286,0.3053376230941766,0.15262435896442555,0.004832986380154508,7.010828343506323e-219,0.1685903124514419,0.006616252656384911,3.1824153028337512e-143
246,0.014869989122656798,0.12912630280465173,0.5212326081902383,0.06445208934028368,0.002829822759166006,7.928057845675339e-115,0.08240214732045888,0.0036398645958042315,1.7989527146750946e-113
247,0.04972027713629992,0.1413837555558391,0.4152523757882856,0.18127481849821345,0.006023304747982618,5.536442480873601e-199,0.18487501241025578,0.007087529067113013,5.459014542713013e-150
248,0.021717328521599376,0.20565642800491607,0.5015121973140552,0.09389216683501897,0.003406419740602883,3.0660437967467624e-167,0.11330640895007389,0.004507608129179251,1.9752602027402533e-139
249,0.017417273143720168,0.17647700286628018,0.8945803441439468,0.0773314503633832,0.003222597750091518,3.016242764371338e-127,0.09535080155222006,0.003955871125839784,2.2906930712862752e-128
250,0.032510256556422076,0.21994546770096438,0.6291417943574036,0.13312341022026325,0.004440084505352911,1.675678971955819e-197,0.15139528102238167,0.00559760614804953,4.2068553108795725e-161
251,0.045273243460843667,0.17385683067181915,0.16711131135178034,0.1686997315772988,0.0052973193375317595,1.4836766255036964e-222,0.1703161630145247,0.006992947038547324,5.079323023748922e-131
252,0.042631184597171475,0.11457036617701091,0.8318299721439513,0.1608133537692119,0.005138571430703572,5.399354587518668e-215,0.17494314422573998,0.006554372088878847,5.977343452747286e-157
253,0.03932460108950522,0.19057428602901078,0.31093254413917437,0.15369326922282417,0.004894965577140748,2.138940773088134e-216,0.16743957870048667,0.006507639070822927,5.440324136119617e-146
254,0.03517532604453598,0.1522144546846854,0.8091396938306649,0.13704647552887395,0.004508718832854726,6.226676548320226e-203,0.1617161176952044,0.005944002242644148,5.425502530724189e-163
255,0.039493193898077,0.11837404167772753,0.8776778795078716,0.16007366937788817,0.005313400126095068,2.185531152290332e-199,0.1657471373228871,0.005992376883927813,2.1354801440587286e-168
256,0.03262046844608707,0.13950978521290322,0.0059709272083666625,0.13022330916104657,0.004379102790615411,2.520595425885776e-194,0.1312908190777233,0.005540488055276305,3.907293586388828e-124
257,0.04921721225902767,0.11691349011278494,0.45778194019356877,0.1798443552487637,0.0062833193629784154,3.5259462637851445e-180,0.18690491590649483,0.007228923173282912,2.1291956566359473e-147
258,0.02051979332743264,0.1970010023633992,0.04878274706404964,0.08675669914896371,0.003439202602865992,2.08702537634812e-140,0.0989645561158999,0.004229045160001455,4.159071409797094e-121
259,0.023766866126223106,0.11159607287671472,0.5829561502590285,0.10392330619565278,0.003518009844898677,8.731777743021653e-192,0.11680587776463794,0.004525057335130309,6.3160063977049e-147
260,0.03513389115085545,0.20545423584105957,0.380687094135891,0.14133646268528172,0.004628031806079352,7.863381462954989e-205,0.1475777651253001,0.00599958621750356,1.3272983792943985e-133
261,0.03137286907483142,0.11885259769877807,0.9180825245326921,0.12741749695314017,0.0041660124281323934,1.937530234517965e-205,0.14889916345450183,0.005524222096255321,5.138569438671325e-160
262,0.0251738143366741,0.22199274010169864,0.5374206746660569,0.10625486071464131,0.0036790636377367954,2.0713608612296064e-183,0.12572795609550377,0.004888825841899194,7.465384748660679e-146
263,0.037718747895965854,0.1804772501532867,0.6988129377565535,0.14560637768907472,0.004923365445907106,3.1744256563627002e-192,0.1691998833621969,0.006154303516814668,2.1324546856183484e-166
264,0.03573840221033072,0.22566813015173692,0.008235978591525294,0.13319616485235733,0.004402228152358624,4.2805959744157116e-201,0.14305978648687798,0.006225301703994893,7.324698380379187e-117
265,0.01202793157272466,0.20969529500165995,0.14456940981313687,0.05956307746132574,0.002894722851959305,4.4632091592282333e-94,0.06616322570821163,0.003399262616305303,2.2180866073572943e-84
266,0.04197160099233641,0.21139423913306818,0.9552654667825417,0.15357920452314128,0.005266731932175775,6.194344868832974e-187,0.18079123576109057,0.0062108972426056916,2.7848286811629906e-186
267,0.026423491025800314,0.11584595838750356,0.5664208945375815,0.11334646855815585,0.003900221445360959,1.099768316572323e-185,0.13140246977755074,0.005002954111028397,4.82098990779406e-152
268,0.0436276515533163,0.2125314291241396,0.7775544396453278,0.16675964328799925,0.005320720289146397,1.268117794988101e-215,0.1746816860072023,0.0068150527103113725,6.756807390593382e-145
269,0.019984595760102565,0.1945091967537671,0.5632436686350689,0.08695439520023801,0.0034403123613215747,5.994474507132132e-141,0.10088034304538387,0.0042147181996081955,1.316124169828339e-126
270,0.01809647080503838,0.14546920940741315,0.8589535904407832,0.08035758664717772,0.0031258434421742075,9.639227382691426e-146,0.10288780728592667,0.0040756412104471455,1.299274583615349e-140
271,0.04447073431818327,0.10678154980950151,0.6309470437862204,0.17109984216917284,0.005730703081491891,7.187208507246542e-196,0.17931683006015564,0.006990757541371595,4.1678950676992896e-145
272,0.02038225767806936,0.20954240162531934,0.1700129178610712,0.08917866650997049,0.0033130109959840985,1.3628046065892266e-159,0.09918780765757663,0.004114017006934747,1.9766770752919678e-128
273,0.02189775211433155,0.11940144239680772,0.8384230403004465,0.09436168291252435,0.0035493350914588824,9.924834723338917e-156,0.11661931649058428,0.004487256084837355,6.593428917792629e-149
274,0.02140163484977832,0.18258343774207914,0.5498829064235069,0.08916583902675836,0.0033078429900776367,4.8663850600946933e-160,0.10469844766612169,0.004050478126221627,2.5348793871032907e-147
275,0.018986913337181492,0.17919450581966256,0.4244624260877925,0.0865463132973021,0.003433887234757735,3.657909430096437e-140,0.09379992667676129,0.004110631260569324,2.979538503052393e-115
276,0.020585622025051487,0.1653903169971171,0.19087920755826623,0.08861461710692604,0.003422432854303093,8.134240215567117e-148,0.09172500728345843,0.004098237957311209,5.950947702802021e-111
277,0.03631708419005877,0.1515567709139111,0.8569973968759445,0.13345972649133384,0.004712188161491306,1.8397703834005792e-176,0.1610996545799826,0.005761689513751254,4.915103633305115e-172
278,0.04046413639761475,0.19242790948159716,0.2715790594893021,0.16093451213231755,0.0054347655322657664,1.0456876484532244e-192,0.16267653680294614,0.006455763020871006,4.14410961402042e-140
279,0.018317985450027413,0.1940898809207546,0.3240111538210784,0.07350749089644332,0.0030627863960987446,2.767340435428384e-127,0.09188931243639184,0.0038027780855096234,5.3556019096354905e-129
280,0.014581993043745422,0.22451336235647418,0.312070066823978,0.06527989966814532,0.002915079745401452,4.5168190960059546e-111,0.08267444008192824,0.0036391853014540775,2.985109799389781e-114
281,0.011166696511322656,0.13400502552157104,0.7858102259709422,0.04802053213712883,0.002754694153123402,4.695683866422494e-68,0.07083948238513224,0.003364669394625316,2.105242368288094e-98
282,0.04864452624851791,0.11055742159696805,0.7816466854802708,0.1824080425290637,0.005971809680585391,6.618689930073504e-205,0.1863104085518047,0.006663864836500485,5.224010138254723e-172
283,0.0409382767063852,0.17158987586972585,0.36145543895057514,0.15642917063604195,0.004955546381174315,1.0652795141344902e-218,0.16475704376746786,0.006560226261315945,3.4505427462285866e-139
284,0.010280329167719841,0.22631187677391681,0.9298149814488275,0.04957057358136243,0.0027459249094163494,7.551665023226079e-73,0.07217004034622064,0.003604239505071699,3.42654980746348e-89
285,0.01217966011480797,0.2406261085979745,0.9539713961554254,0.05443822072801787,0.002893325607574934,5.679745009982103e-79,0.07650172216885462,0.0035353880183501057,7.741405568185447e-104
286,0.011143658196380572,0.23725843970229196,0.37026603035506944,0.052975698849454335,0.0026460519278927014,3.638889168073032e-89,0.06302225387500451,0.0032248143848739147,4.740216059616397e-85
287,0.03795868541587976,0.19586019744518757,0.8751318448198501,0.15105423695262787,0.0048257010856747095,4.378833714052407e-215,0.1607562538161754,0.005935127520361108,1.4568308182933501e-161
288,0.027117389468241195,0.10374270395419956,0.11582360828134573,0.11580462046075127,0.0038590089566244512,7.510971527087249e-198,0.11813504537578658,0.004987443778889234,4.9685977144406775e-124
289,0.04992022569520079,0.10152171707663996,0.4339040212533124,0.18080653421189824,0.0059594957603890525,3.484496363293064e-202,0.1776501734912048,0.0064323149035350365,6.692700708169687e-168
290,0.0429841040807457,0.11179019477139161,0.3794601146324531,0.1573325277812246,0.005432117146288918,1.9034396688009972e-184,0.17291907716483126,0.006426761669988232,1.863512426712395e-159
291,0.0324249244277418,0.16475015609662574,0.331227405063863,0.1355331231550956,0.004640582986403519,1.6245714028576398e-187,0.14347756825951197,0.005503041434881516,7.49527643503339e-150
292,0.03495618882393291,0.1665980769760639,0.8263167516178423,0.1442249008927889,0.0047327981940118065,5.851484522433191e-204,0.15483545927246214,0.005580703316865281,2.0136968179345765e-169
293,0.01922200440733718,0.18082251754172185,0.3483214173586879,0.08400290656490413,0.003188179654840784,5.377099828166943e-153,0.09639890906311417,0.004184498037936874,1.978898497950545e-117
294,0.03791691972317264,0.10878702532951297,0.8401163940374691,0.14867482523483463,0.004803143509643656,2.268929895745649e-210,0.16508229124157198,0.006005136295905828,2.3004989442551157e-166
295,0.04032993705777284,0.17587578983159785,0.8477530652570807,0.16259381928113686,0.0052449144883259646,5.343815180339708e-211,0.18068834428481165,0.006944115253745825,2.914210174843325e-149
296,0.04246071740549207,0.12053709725253679,0.5174852022890056,0.15836526018698371,0.005040448947599341,1.117575739619299e-216,0.1737474753094695,0.006449051844859333,7.164427668153362e-160
297,0.04991783981219441,0.17027057930375922,0.6351184036285309,0.19155030077483476,0.006307836062727224,1.4969707371557878e-202,0.18773404165860644,0.007146143236022853,4.1492751616290595e-152
298,0.03199759690540889,0.243789658538171,0.4459600139854212,0.1316904975294023,0.004477919046937722,4.230766655554829e-190,0.1402544633064516,0.005411157371347963,4.0157675037177665e-148
299,0.023312310356197928,0.1725742086652986,0.5037566626574019,0.10312595961335942,0.003751234966448395,2.2367977361761695e-166,0.1146924891426273,0.004481793343264998,1.9333619135811305e-144
300,0.012696855409927403,0.15137662034606664,0.07978465596097604,0.056359048617452646,0.002862799367473294,2.8041612625801318e-86,0.06047821494870615,0.003355146664033094,1.2288359699468734e-72
301,0.018209168550135255,0.2277748193586492,0.5889121988661027,0.08016945556152764,0.0031994056284044368,1.4423891833007173e-138,0.09599545914704591,0.004274143398982236,1.0316207592023452e-111
302,0.03317299516641845,0.13654138342074945,0.026082477741958647,0.13252531444252413,0.00463328484844587,6.185942671171453e-180,0.13691576175305537,0.005702707764368673,2.2448394980644016e-127
303,0.01643753423184576,0.14200572830509772,0.40613816155476,0.07621223758345605,0.00320553634317879,6.032110240407257e-125,0.08606370761752935,0.003924119311585794,1.2870251071091912e-106
304,0.030473589238837473,0.18779935458224223,0.430902458877677,0.11985803428066108,0.004367625807708196,8.566787077156602e-166,0.14015396984228334,0.005410012810667794,5.6405435327176065e-148
305,0.022906176552539705,0.20874017605184708,0.24845454976569015,0.10886209949197295,0.00373331726988218,6.309455149659051e-187,0.112588470923779,0.0045542409449887515,6.254142019559143e-135
306,0.044091322655252535,0.15583103052125502,0.9245239845197168,0.15836568229403294,0.005086461618944085,8.160670940455413e-213,0.19003231987051447,0.006939082581449194,4.048740176704261e-165
307,0.02607693676226485,0.2443562245029216,0.5756686853224234,0.11243940876844122,0.0037929627599993902,4.026701351079473e-193,0.12261247732279106,0.004991091946451634,2.898992618309753e-133
308,0.03801977789344862,0.13180579344215498,0.4504737988907641,0.1533240200675176,0.004838457033689829,2.2293284176180504e-220,0.1564249389001104,0.005928095157749748,1.929458378829334e-153
309,0.03651916934376419,0.17769618535874365,0.14333019104063374,0.1370376497919264,0.004558386728457334,1.4875603541894086e-198,0.1430734536173093,0.005840451713651804,1.590602443330956e-132
310,0.02569577970033031,0.21532728550160601,0.6602236244155536,0.1131453608322514,0.003949312762840683,1.6318279214792169e-180,0.1190609988978078,0.004664075392904032,9.826161367590426e-144
311,0.039300101131745965,0.10923590888876203,0.11379329787866077,0.15389587126868742,0.004986283312293718,3.6525346405320646e-209,0.1536387761744659,0.006387418564579975,7.701584440940089e-128
312,0.027604388868130936,0.10461344300203054,0.9706394367206191,0.1214795587285715,0.0041249873881696875,1.270888775337829e-190,0.13958633688170954,0.004979887200495511,6.999786388327323e-173
313,0.04679280749968376,0.1252331133201617,0.6149789724391941,0.1719655248638222,0.005822741407955833,1.0720323176987518e-191,0.18338336087181054,0.006644339190051202,1.1145624340166082e-167
314,0.024041214747740628,0.20064012315842533,0.47692512496313627,0.09923696530842076,0.0036341034094814857,3.489544646463742e-164,0.12068500971504136,0.004831554887014433,1.0470123532968665e-137
315,0.04189927848547898,0.1865645672396532,0.20650661881451127,0.15867830845126196,0.005183744297036716,8.804551503098405e-206,0.16220876702790077,0.006445559781689042,9.450066017488381e-140
316,0.019717252411043447,0.10599495468809478,0.16212703904477588,0.08663033316536586,0.0032337653900687837,4.305022830034481e-158,0.09306165286813313,0.004123294279581453,8.596254312849312e-113
317,0.04854348081288701,0.2207022621121968,0.6842992194629117,0.17403613204849167,0.005668342148628956,5.161631209670383e-207,0.18481456827164622,0.00684729744822126,1.891208440589593e-160
318,0.025007942248367575,0.23869994134521186,0.8184965413971435,0.10285605645253554,0.003740341475898051,1.799260053686942e-166,0.1322473466996506,0.004816961712683751,6.136713207885711e-166
319,0.018959479655672906,0.21567051274334353,0.7922712062555309,0.08663173715522704,0.003434366443664675,2.1330621565717114e-140,0.10823410920251249,0.004265172113827927,4.612124338745222e-142
320,0.029759010636733148,0.15565625922079357,0.034049651025051676,0.11744432645143416,0.004237840857155797,4.8349817464365363e-169,0.12792821532192697,0.005589528316622179,6.24282714220766e-116
321,0.030127878238640673,0.24784377744086108,0.11986636134238167,0.12541790293851648,0.00415274239757899,2.2825402625489644e-200,0.1295707682765846,0.005005217215955517,9.29532534909525e-148
322,0.024441491705809806,0.22032833137162802,0.6892514223175875,0.10649072198164994,0.0037954035819108764,3.2074487248860046e-173,0.12462195454745584,0.004701050060716469,7.554823774091158e-155
323,0.021478640664797155,0.22325374688556449,0.2797771725499425,0.08883827696244019,0.0033072551618627505,6.168611140956245e-159,0.10233227670928488,0.00418377863565969,4.007650360157982e-132
324,0.04927649498506554,0.19284244472749557,0.9420351177382323,0.18013157583730444,0.005981935696286714,3.315361781551382e-199,0.1858012062940676,0.0069586284786445395,4.6026001319208764e-157
325,0.01915613365241778,0.1173571656568563,0.14708259475048435,0.08562637270732132,0.0033814184463606747,1.8002507041682787e-141,0.0947561555339023,0.003928921950582331,1.6342905299308266e-128
326,0.019049456398393005,0.14385316103043785,0.3836464910274957,0.08434120242889057,0.0033373872981876606,6.553068777281976e-141,0.09205524730750637,0.00380950021538634,5.237709973032891e-129
327,0.03176960717129206,0.21652102290413988,0.04705813803959197,0.12514139029923702,0.004346828257146833,2.9346291519106384e-182,0.13365451371080078,0.005374857658855632,1.709814082947695e-136
328,0.03126162240106421,0.1755564543476063,0.7490227032232855,0.12455137537183683,0.004271313169495059,6.244167456722926e-187,0.13490632317332088,0.00522688968108044,6.837510161913878e-147
329,0.04957632839844006,0.12710619161157755,0.5583601356594714,0.1803920584948586,0.006037585814985141,3.7806908732660626e-196,0.183567067899135,0.007253773481531692,2.714324718520721e-141
330,0.0487839394499268,0.16488193888810204,0.6401816954915444,0.17593193171646274,0.006020109110000936,9.599218899292021e-188,0.18743039720343918,0.007303757791189819,3.0913213228838457e-145
331,0.02484031094876835,0.11898464081776511,0.9886161344718865,0.098076525774758,0.0036756684340373664,7.486508840407687e-157,0.1361223306971965,0.005026289498849402,1.601409682208574e-161
332,0.02198399136958945,0.20424435979616368,0.7632843376570659,0.09303020718993374,0.0034251703936838576,1.890075523725625e-162,0.11585233404406545,0.004245910148373632,6.28180977348767e-164
333,0.04289898795276416,0.19534195291869028,0.8172044096087991,0.16573263011681855,0.005498156429733696,1.3126294232691134e-199,0.17380050061962268,0.006451537739710348,7.594732465536187e-160
334,0.03228414875484634,0.13006231949706124,0.8417630404803194,0.12534724437393815,0.004373059474518937,1.0878639122615566e-180,0.1450271460065743,0.005177125916322404,1.1264824011900857e-172
335,0.022375893044696046,0.16604802336411284,0.1498273842443624,0.09712356774534794,0.003551554436307376,1.1795369314125554e-164,0.10827216665337555,0.004362556297394333,5.658980927085602e-136
336,0.031131103738026383,0.16111069844453377,0.6247431816006606,0.12625765483593485,0.004257079416767833,2.6523864493423343e-193,0.14033133545499132,0.005357250519794704,3.057335734660358e-151
337,0.04553027967992988,0.11286681909540461,0.38854685754472984,0.16834331967820423,0.0053576878395889295,1.0491126038557475e-216,0.17688121908641222,0.006695386415014555,8.428308858775563e-154
338,0.04637901783749272,0.24074053676869347,0.8602410663878852,0.17768583364221827,0.006191306642572603,3.898776999451729e-181,0.19487245166046818,0.007110385678651323,2.2798018050212686e-165
339,0.023648141752782546,0.19295387781276274,0.9265371938449096,0.10651381644847153,0.0039616793591737195,3.1996491709169184e-159,0.12650784161153528,0.00469225331193726,4.2388849097703974e-160
340,0.012300063109072782,0.22397295125295102,0.8621926761533596,0.05971393326615152,0.002932128912066866,3.391787179628346e-92,0.07348841695864244,0.003480995141505309,6.2594187408862904e-99
341,0.018846671831052784,0.14839570012599831,0.5151470889443698,0.07714356853729416,0.0030447004361048207,1.2500183419116548e-141,0.10134397116671462,0.004008972847572837,5.397913105545439e-141
342,0.01482304728742508,0.21686163886009457,0.3196313369692254,0.06869496426862391,0.003190833352645905,8.358664309584329e-103,0.07561477494445887,0.0034735905485076303,4.6172170913691375e-105
343,0.03503267796108532,0.1355942509428359,0.28093580956115033,0.13894737865452783,0.004729575428990971,1.0367173900500132e-189,0.15260627471524518,0.005825138331510703,2.809398605157787e-151
344,0.02667170003546797,0.19551080098621992,0.7507452558314768,0.11277517757495374,0.0039849765516846965,3.4475113685514635e-176,0.1366791779492479,0.005116155789597152,3.13367888593914e-157
345,0.04966903088672991,0.24557552139979502,0.7836652749262297,0.17669984744749762,0.005879271734774326,1.8944528484305362e-198,0.18869009013319427,0.007114117036379415,5.216771862757698e-155
346,0.0440017692905208,0.12383556942058055,0.6974861791407887,0.164015247519671,0.005311771702359973,2.3809493514608617e-209,0.1741290557942818,0.006578173279163637,2.1065459096837722e-154
347,0.04881693511464178,0.1405656242065428,0.498779173734703,0.18475812308982204,0.006467343165525222,1.6858353116940323e-179,0.1840740918894352,0.007243400081853881,1.8271512489768255e-142
348,0.03654427914389334,0.24971339911887103,0.49753650128724974,0.14445488419837665,0.004861311952706122,4.88518091812921e-194,0.15454723467020529,0.005858485635202568,2.320447455716077e-153
349,0.016466645634052667,0.17679732191024558,0.22681268903887308,0.0739471176078833,0.0031519027927252407,1.0183299194093715e-121,0.07775408368321514,0.003845068380338312,6.298400319441148e-91
350,0.040162213856849316,0.23441069589107366,0.2676717610744762,0.14989744629346607,0.005155257877242169,7.093401833173128e-186,0.15977914131168,0.005849824483103349,2.932899029821998e-164
351,0.03462445750712778,0.18341114258626517,0.7645919287041051,0.1405207215125256,0.004765002919707438,3.849130210449162e-191,0.15218111054031497,0.0057442684685827606,1.1767706785895222e-154
352,0.03135818549635318,0.24047750497160322,0.20860628473147236,0.12354409503692895,0.004141337163707686,1.5060230792931397e-195,0.12889062598474424,0.005348609103744585,2.6252076103783445e-128
353,0.0452084252467019,0.19443047823385962,0.2386496404739184,0.17133572658848176,0.005800530712792024,9.381938336785259e-192,0.16893262234178935,0.006837949520659745,9.413454281646792e-135
354,0.038800878861353104,0.14775154277353755,0.5847499574197147,0.14998316250582067,0.0049208849511780915,4.9618236602393074e-204,0.16384351204041442,0.006192298874452123,2.8566123921993714e-154
355,0.03118449947968597,0.10842734497476696,0.9030193821274429,0.13032208920083738,0.00447652269680354,2.5049705647364506e-186,0.14635503994261745,0.005393831224450602,3.934567519357474e-162
356,0.021293995852873643,0.19509293241180914,0.19851841664057948,0.08797977497416572,0.0033558651015357897,1.7134565896718004e-151,0.09909535856452761,0.0043569584470224765,1.6393135589945982e-114
357,0.013422126171581457,0.10979045887200216,0.6237289242123428,0.06179843173069003,0.002940449512525012,4.617959777547407e-98,0.08273217625319014,0.003678296656267461,4.9729952235763245e-112
358,0.040803823657858646,0.23519230275103722,0.2626147603367168,0.16071576807107388,0.005358553228616218,1.2336435143408765e-197,0.1563060951871187,0.005876265772519505,6.867727334066112e-156
359,0.029168000603554088,0.12076716764509482,0.18321272090512689,0.12078477026607669,0.004224786007359033,9.059485871694445e-180,0.13114886352129948,0.005240194918973068,3.071165710150956e-138
360,0.022021588949033003,0.24031274121533366,0.2821896190357085,0.09372729475480804,0.0033775532691567045,1.7397360700563172e-169,0.10422485113048614,0.004370469409930686,1.0744828622757226e-125
361,0.011065260222697371,0.22861149135646827,0.6438474143426288,0.051975728773667185,0.0027604235268575772,4.3778873364677063e-79,0.06542108129494731,0.0032633850605373197,2.143883349826056e-89
362,0.023224226014327443,0.11103257555928303,0.01563737887096204,0.09939061871728772,0.0036275088943866834,2.8081156094615756e-165,0.1071125379110899,0.004281381990233641,3.873656156214083e-138
363,0.04791408024128045,0.2087802968225068,0.542488159635105,0.1819968085473186,0.0060594167453221675,3.390328255110888e-198,0.18710093744232764,0.00673960569264438,1.2690728983103852e-169
364,0.03098754661866692,0.14170227271810504,0.13367742582790818,0.12250464684436192,0.004112739838324725,5.82144866440887e-195,0.12834517828502126,0.005107888836118592,2.53101300840684e-139
365,0.01954594920047515,0.12513216770357863,0.35770439059998965,0.08567942836730272,0.003468791285708755,1.0673219248292308e-134,0.09632112412418664,0.003955577829777117,5.697937992526507e-131
366,0.026618575646212235,0.16335305129181282,0.9129183785872864,0.11317672855060765,0.003955161519793862,4.379111423210311e-180,0.12428978347307264,0.00481874181560904,1.0626190573710402e-146
367,0.0411539351305149,0.15912055124630636,0.17299871964280653,0.15476348837775927,0.005161879294017378,1.6844977036432993e-197,0.16087199133452929,0.006433412583173197,5.3000378952432495e-138
368,0.011899500302167531,0.22179728556114992,0.8510385234181201,0.05291190212722402,0.002730770485888278,1.2261673961689105e-83,0.07983872791478457,0.0035288053601900443,2.467440560784876e-113
369,0.022217865202435357,0.17522015917486808,0.8423166235004499,0.09173087282761247,0.0035672922332437755,8.062440339143965e-146,0.12682152681839381,0.004625557491861161,1.6934747250493636e-165
370,0.02302209156302789,0.14727171000530515,0.3186440744351612,0.09874326667933432,0.0035903486551911706,1.642576393390355e-166,0.1113809502190926,0.004605450019333217,3.2313964257537206e-129
371,0.030767732235114087,0.18723073181118918,0.12292244360279293,0.12689289762594208,0.00403639073260425,6.27652740280894e-217,0.1276647667269437,0.004792344847365082,2.3803201722262914e-156
372,0.028802717067702738,0.18905915783225308,0.35180725037321525,0.11895634773271778,0.0039841287417643,7.004128906219638e-196,0.13419168023306843,0.004912442404179113,2.6871374875260353e-164
373,0.02482866414168138,0.20529267932128434,0.6588214823372327,0.10690773817956593,0.0036125155160375046,1.800378545953459e-192,0.11879790587883793,0.004602354517111147,6.432503724857483e-147
374,0.017730247778990158,0.14123803163402124,0.14896554686724744,0.08093026435034502,0.003268166589782931,2.2348301139522006e-135,0.08884947771155545,0.003804825653866752,1.3217359733398161e-120
375,0.04714440820360543,0.13612959301011554,0.4132219101015202,0.16568720166568598,0.00531790115640786,4.1410655673176553e-213,0.17286953816618336,0.006815363707841543,6.189291757746688e-142
376,0.024137451307865716,0.22125042936521155,0.2007518652620291,0.10978831592278156,0.003970316607594959,2.619890138345573e-168,0.11088694108648746,0.004610885945685673,8.562715811005351e-128
377,0.040717013594558024,0.19357188824631755,0.1565167187075728,0.1570808345839802,0.005335469497525731,1.6480464994638562e-190,0.15616886224876816,0.006191231275340723,2.1740541093511667e-140
378,0.01013119289180911,0.2053766770610146,0.3376958247178993,0.04356294564730055,0.0026223385176765623,5.68204420325346e-62,0.0549969947221057,0.0029139483980781967,1.8767723171928923e-79
379,0.015085410908770941,0.2448704650353078,0.620430735970833,0.06982254700069737,0.0032313336367460117,1.511625900009559e-103,0.09085235472979143,0.0038239281261206832,8.888698398074264e-125
380,0.04785172815176301,0.22795261752057341,0.7652681717065427,0.17657280222249278,0.006200719975328296,2.311085547441673e-178,0.1858794650474737,0.007328376570263489,6.2427648711798396e-142
381,0.022959160815146054,0.24733973137325957,0.5741723960293565,0.10009648956014416,0.0038507807645839776,5.817086264517791e-149,0.1112684888816184,0.0045244597035291895,1.5136507067367408e-133
382,0.01061379852993815,0.10027223027937332,0.8788420931159164,0.053922068315578386,0.0029222967562420143,5.0298698174681267e-76,0.07233284886359906,0.003396774606731452,1.274753879102422e-100
383,0.04767496877690532,0.16060961467135987,0.7164428110674014,0.1671061421678112,0.005612326003328481,8.271264209080358e-195,0.19479832028872665,0.007109505821367184,2.765257720886373e-165
384,0.0241859613443609,0.2032520241188753,0.8352964877480114,0.1054152552434454,0.003658804135117101,1.5441142572595788e-182,0.12319838959293775,0.004625230976599034,2.5891119289754026e-156
385,0.025337061896322954,0.23715804730190285,0.17360945245927906,0.11118451433810482,0.0037638371814586935,8.774550018253531e-192,0.11190490914832638,0.004710713880874778,9.661728642275768e-125
386,0.04064595120600181,0.15518872895520547,0.940236372479434,0.15466283939347322,0.005167999605861041,8.760606722780467e-197,0.16810884394089382,0.00619032387987191,2.1096239666372122e-162
387,0.036635677049103345,0.10090868782195488,0.6101831098537582,0.13696853884376878,0.004628547454754968,1.8871560377356523e-192,0.15624262237529546,0.005591425883620688,7.962370560215425e-172
388,0.03716416489626532,0.15111571994728287,0.2563970409434495,0.14677372086876958,0.004980898713981229,7.55453896165916e-191,0.16366680567741043,0.0065570964039461535,1.6525011130199192e-137
389,0.03343875388155109,0.16542074444172228,0.2754409419315444,0.13546736009191904,0.0044276267837099065,1.3864512738416265e-205,0.1340048672604045,0.005412151952988706,2.4196220673822833e-135
390,0.042802075026870945,0.1625216243137732,0.7088272766072485,0.15931657977440497,0.005130712427153056,1.0871538949461865e-211,0.1645604233039556,0.006130532108100978,1.0245963458635242e-158
391,0.013523500813841906,0.2012986564195342,0.8553345082583129,0.0683601444900434,0.0032322636739361326,2.8001089426879734e-99,0.08340296910277475,0.003792314482833104,3.3877400957275175e-107
392,0.04373052326858057,0.1155399186079901,0.2905860489588355,0.1616896990544282,0.0054712553300943,6.0848685374489806e-192,0.17025167761043708,0.006658437192748872,3.348833151567952e-144
393,0.023689816617377818,0.21350132274787698,0.29658715204542907,0.10262920204746948,0.0035597279361895763,8.86406312345432e-183,0.10627035805915108,0.004558736611806938,3.400270350384743e-120
394,0.01731928990887566,0.17360889176629973,0.9752139627285799,0.07917091382662543,0.0033288952664388707,5.015420998146672e-125,0.1029802322127708,0.004223973279833387,2.791513056843493e-131
395,0.022736593665700324,0.10176244595627625,0.339473939062519,0.09839393750632566,0.003628678879082708,6.440820515673641e-162,0.09945913114039825,0.004182649850798874,5.512006671554379e-125
396,0.014418146863664449,0.17235213630455845,0.6091214284038562,0.06766219129291853,0.0030134860323819427,1.1927293264629818e-111,0.08496210016616489,0.0037039997271663275,1.9444798946236e-116
397,0.02722841611951926,0.2467878090292608,0.15936843222302446,0.1176131229299711,0.004076832184992224,5.193553548227624e-183,0.1309382725177194,0.005230524081203566,2.6414701164184085e-138
398,0.045889607848572544,0.19562017425726153,0.8996105565366399,0.17514875358365095,0.005722706965426851,1.0207116359716849e-205,0.1910922118639114,0.00685883754318134,7.985727704454124e-171
399,0.022845940362510926,0.24177468495904503,0.1009693552116344,0.09908736693123465,0.003694273684910082,1.795738051177888e-158,0.10759416632250487,0.004475268027037721,1.0134225390501163e-127
400,0.012649271596793707,0.12668221102021676,0.7420148711386788,0.0596923877029581,0.0028445285424360377,8.99521580276733e-98,0.07246430746664016,0.003607106863095107,9.15151619861905e-90
