Generation,localDEV Weight,Intervention Threshold,Probability(Intervention = Success),GlobalDEV Weight,GlobalDEV Stdev,GlobalDEV Pvalue
250,0.032510256556422076,0.21994546770096438,0.6291417943574036,0.14000062119279752,0.003482645559687754,0.0
251,0.045273243460843667,0.17385683067181915,0.16711131135178034,0.1712858694025335,0.004515321115177454,0.0
252,0.042631184597171475,0.11457036617701091,0.8318299721439513,0.1686174776680832,0.0041561162812481746,0.0
253,0.03932460108950522,0.19057428602901078,0.31093254413917437,0.15827800731020278,0.003990580533885112,0.0
254,0.03517532604453598,0.1522144546846854,0.8091396938306649,0.1481912272577161,0.003697246121979619,0.0
255,0.039493193898077,0.11837404167772753,0.8776778795078716,0.16454443292644338,0.004052138621572766,0.0
256,0.03262046844608707,0.13950978521290322,0.0059709272083666625,0.13139439169029488,0.003511186715845464,1.737475202556163e-306
257,0.04921721225902767,0.11691349011278494,0.45778194019356877,0.18548920806543068,0.005068270183265538,3.062894274214362e-293
258,0.02051979332743264,0.1970010023633992,0.04878274706404964,0.09089077407185643,0.002582842511530425,2.822730654844607e-271
259,0.023766866126223106,0.11159607287671472,0.5829561502590285,0.10978736582022885,0.00275886095586192,0.0
260,0.03513389115085545,0.20545423584105957,0.380687094135891,0.14509803979908145,0.0038403096372691976,0.0
261,0.03137286907483142,0.11885259769877807,0.9180825245326921,0.13568237142680448,0.0033794247047688984,0.0
262,0.0251738143366741,0.22199274010169864,0.5374206746660569,0.11380526276380831,0.0029124196106524686,0.0
263,0.037718747895965854,0.1804772501532867,0.6988129377565535,0.15563627559124452,0.00391541955811631,0.0
264,0.03573840221033072,0.22566813015173692,0.008235978591525294,0.13950999599696048,0.0038822758609817288,8.64834241150179e-283
265,0.01202793157272466,0.20969529500165995,0.14456940981313687,0.06255390571647215,0.0021591078596363794,1.478204887419618e-184
266,0.04197160099233641,0.21139423913306818,0.9552654667825417,0.16446051070711132,0.0042039202247055405,0.0
267,0.026423491025800314,0.11584595838750356,0.5664208945375815,0.12055059108711658,0.003120748620934369,0.0
268,0.0436276515533163,0.2125314291241396,0.7775544396453278,0.1691468845183156,0.004441585692278524,0.0
269,0.019984595760102565,0.1945091967537671,0.5632436686350689,0.09293831707412796,0.002691541766485568,2.8684295779902164e-261
270,0.01809647080503838,0.14546920940741315,0.8589535904407832,0.08871328772846443,0.0024920807481967674,1.5001730685661005e-277
271,0.04447073431818327,0.10678154980950151,0.6309470437862204,0.176708305660808,0.004758876003548084,8.444762460789334e-302
272,0.02038225767806936,0.20954240162531934,0.1700129178610712,0.09381483894993713,0.0025852158869502755,2.4145922272299857e-288
273,0.02189775211433155,0.11940144239680772,0.8384230403004465,0.10434657491663112,0.0028448430227756517,1.5672233039940674e-294
274,0.02140163484977832,0.18258343774207914,0.5498829064235069,0.09525998057419206,0.0024936503260828916,0.0
275,0.018986913337181492,0.17919450581966256,0.4244624260877925,0.08936055914668206,0.0025788606364519806,4.2881449986137126e-263
276,0.020585622025051487,0.1653903169971171,0.19087920755826623,0.0904254478924874,0.0026529529867746903,1.2378053582957993e-254
277,0.03631708419005877,0.1515567709139111,0.8569973968759445,0.14357614161467336,0.0037290285936602656,0.0
278,0.04046413639761475,0.19242790948159716,0.2715790594893021,0.1637408416957706,0.004343620091359625,0.0
279,0.018317985450027413,0.1940898809207546,0.3240111538210784,0.08112516720947505,0.0023940289528424996,1.0545188983929075e-251
280,0.014581993043745422,0.22451336235647418,0.312070066823978,0.07229710748500508,0.0022112523583756234,1.8336718597397074e-234
281,0.011166696511322656,0.13400502552157104,0.7858102259709422,0.057165409719891064,0.0020706332666621014,8.995429277283212e-168
282,0.04864452624851791,0.11055742159696805,0.7816466854802708,0.18556837129591272,0.004570399492779738,0.0
283,0.0409382767063852,0.17158987586972585,0.36145543895057514,0.16202322517941803,0.004166656383517469,0.0
284,0.010280329167719841,0.22631187677391681,0.9298149814488275,0.059849022220698336,0.002153446214786309,5.388424043749501e-170
285,0.01217966011480797,0.2406261085979745,0.9539713961554254,0.06386198187154458,0.002198211726737107,1.4608022992952759e-185
286,0.011143658196380572,0.23725843970229196,0.37026603035506944,0.057251398178349795,0.0020281040653324094,2.5756513448474265e-175
287,0.03795868541587976,0.19586019744518757,0.8751318448198501,0.15512245392869484,0.0038057015971042127,0.0
288,0.027117389468241195,0.10374270395419956,0.11582360828134573,0.11668592999009131,0.0031545763802456645,1.6945825885781713e-299
289,0.04992022569520079,0.10152171707663996,0.4339040212533124,0.18275717816709386,0.004631117677432669,0.0
290,0.0429841040807457,0.11179019477139161,0.3794601146324531,0.16522627903620252,0.004329566528461563,0.0
291,0.0324249244277418,0.16475015609662574,0.331227405063863,0.13916249221967616,0.0036874103329188803,0.0
292,0.03495618882393291,0.1665980769760639,0.8263167516178423,0.149832917607693,0.003715866493777919,0.0
293,0.01922200440733718,0.18082251754172185,0.3483214173586879,0.08789142156677252,0.0025141366269238923,9.488569693021201e-268
294,0.03791691972317264,0.10878702532951297,0.8401163940374691,0.15615154869946263,0.003912277251253657,0.0
295,0.04032993705777284,0.17587578983159785,0.8477530652570807,0.17190597330870663,0.004382911473221082,0.0
296,0.04246071740549207,0.12053709725253679,0.5174852022890056,0.1677478931242239,0.004163779561797907,0.0
297,0.04991783981219441,0.17027057930375922,0.6351184036285309,0.19267916777322266,0.005074446276563888,0.0
298,0.03199759690540889,0.243789658538171,0.4459600139854212,0.13519227805232878,0.0034510127138223895,0.0
299,0.023312310356197928,0.1725742086652986,0.5037566626574019,0.10798389950570113,0.002949532763299873,1.946104971599522e-293
300,0.012696855409927403,0.15137662034606664,0.07978465596097604,0.05879203408774015,0.002203629328872187,8.110908284029032e-157
301,0.018209168550135255,0.2277748193586492,0.5889121988661027,0.08694326744728026,0.0025801023418039444,6.267187867620685e-249
302,0.03317299516641845,0.13654138342074945,0.026082477741958647,0.1346169937815737,0.003634843653366307,3.113764133218186e-300
303,0.01643753423184576,0.14200572830509772,0.40613816155476,0.07961516510144762,0.0024168523727046446,5.566857724758954e-238
304,0.030473589238837473,0.18779935458224223,0.430902458877677,0.12795942271736144,0.003455773851513144,4.1015241790211465e-300
305,0.022906176552539705,0.20874017605184708,0.24845454976569015,0.11085378806752456,0.002918053399877699,0.0
306,0.044091322655252535,0.15583103052125502,0.9245239845197168,0.17062647501011374,0.0044008474890179314,0.0
307,0.02607693676226485,0.2443562245029216,0.5756686853224234,0.1173784647160037,0.0029800349753608623,0.0
308,0.03801977789344862,0.13180579344215498,0.4504737988907641,0.1561275769205757,0.0038790376546500925,0.0
309,0.03651916934376419,0.17769618535874365,0.14333019104063374,0.14101750299659596,0.0037628297993611256,2.2283352890176582e-307
310,0.02569577970033031,0.21532728550160601,0.6602236244155536,0.1176838593954533,0.003074267877346528,0.0
311,0.039300101131745965,0.10923590888876203,0.11379329787866077,0.15533372830950662,0.004076479365270245,0.0
312,0.027604388868130936,0.10461344300203054,0.9706394367206191,0.12862007867786515,0.0031834954651476506,0.0
313,0.04679280749968376,0.1252331133201617,0.6149789724391941,0.18057359251176647,0.0047426882333751015,0.0
314,0.024041214747740628,0.20064012315842533,0.47692512496313627,0.107552681497887,0.002937546325737437,1.769846852853806e-293
315,0.04189927848547898,0.1865645672396532,0.20650661881451127,0.16139420329844054,0.004090767457973621,0.0
316,0.019717252411043447,0.10599495468809478,0.16212703904477588,0.08934070068597857,0.0025467636238667053,1.3562829054868225e-269
317,0.04854348081288701,0.2207022621121968,0.6842992194629117,0.17964163062233302,0.004629675946167713,0.0
318,0.025007942248367575,0.23869994134521186,0.8184965413971435,0.11348067613476767,0.002851738952418599,0.0
319,0.018959479655672906,0.21567051274334353,0.7922712062555309,0.09536356550139005,0.0026977517683479573,1.0286926137555013e-273
320,0.029759010636733148,0.15565625922079357,0.034049651025051676,0.12072984445586013,0.003420447380969132,6.643610811334438e-273
321,0.030127878238640673,0.24784377744086108,0.11986636134238167,0.1282520876080728,0.0033366311010786234,0.0
322,0.024441491705809806,0.22032833137162802,0.6892514223175875,0.11379031938064446,0.002927207248078034,0.0
323,0.021478640664797155,0.22325374688556449,0.2797771725499425,0.0950023765152506,0.0025791113014767123,5.025791410177283e-297
324,0.04927649498506554,0.19284244472749557,0.9420351177382323,0.1843370956633849,0.004725391047779461,0.0
325,0.01915613365241778,0.1173571656568563,0.14708259475048435,0.08841418767869565,0.0024918478491515487,9.524924334504442e-276
326,0.019049456398393005,0.14385316103043785,0.3836464910274957,0.08804822725126057,0.002534163196569636,1.6782750592635934e-264
327,0.03176960717129206,0.21652102290413988,0.04705813803959197,0.12980835754433648,0.0034706777848087303,3.7019243550316604e-306
328,0.03126162240106421,0.1755564543476063,0.7490227032232855,0.13147236780087623,0.0033521487959361383,0.0
329,0.04957632839844006,0.12710619161157755,0.5583601356594714,0.1825308912183236,0.004940819318759076,9.280674701011707e-299
330,0.0487839394499268,0.16488193888810204,0.6401816954915444,0.182604559244688,0.004910290500958066,1.0612025129234372e-302
331,0.02484031094876835,0.11898464081776511,0.9886161344718865,0.1134073217672871,0.0029206247337834534,0.0
332,0.02198399136958945,0.20424435979616368,0.7632843376570659,0.10213024966838304,0.0026804382283120327,0.0
333,0.04289898795276416,0.19534195291869028,0.8172044096087991,0.17090883830131032,0.004293615885833609,0.0
334,0.03228414875484634,0.13006231949706124,0.8417630404803194,0.13512417734512291,0.0034156710297811497,0.0
335,0.022375893044696046,0.16604802336411284,0.1498273842443624,0.10097197652026794,0.0026678290274482113,0.0
336,0.031131103738026383,0.16111069844453377,0.6247431816006606,0.13297558004455046,0.003367784000145346,0.0
337,0.04553027967992988,0.11286681909540461,0.38854685754472984,0.17450428227926598,0.004444073903223352,0.0
338,0.04637901783749272,0.24074053676869347,0.8602410663878852,0.18548708195219524,0.004905967927874722,0.0
339,0.023648141752782546,0.19295387781276274,0.9265371938449096,0.11435338121137313,0.0030487639221019043,6.792955370091234e-308
340,0.012300063109072782,0.22397295125295102,0.8621926761533596,0.06535632720917228,0.0022004950305577306,7.511868239321356e-194
341,0.018846671831052784,0.14839570012599831,0.5151470889443698,0.08640198810862924,0.0023308024032008636,8.67093639671853e-301
342,0.01482304728742508,0.21686163886009457,0.3196313369692254,0.07087320715033266,0.0023292526692230203,2.3818084796071603e-203
343,0.03503267796108532,0.1355942509428359,0.28093580956115033,0.1466808054378065,0.003844364966403054,0.0
344,0.02667170003546797,0.19551080098621992,0.7507452558314768,0.12148405122285416,0.0031023276491615828,0.0
345,0.04966903088672991,0.24557552139979502,0.7836652749262297,0.18306876682807544,0.004733581199789513,0.0
346,0.0440017692905208,0.12383556942058055,0.6974861791407887,0.16855008315788014,0.004274057756511454,0.0
347,0.04881693511464178,0.1405656242065428,0.498779173734703,0.1871967798849308,0.005145936996499166,9.628198989316578e-290
348,0.03654427914389334,0.24971339911887103,0.49753650128724974,0.15149574074164782,0.003980405378742494,0.0
349,0.016466645634052667,0.17679732191024558,0.22681268903887308,0.07570685476443624,0.0024495520441933263,9.796688155106254e-210
350,0.040162213856849316,0.23441069589107366,0.2676717610744762,0.1557220459963115,0.00410419943851289,0.0
351,0.03462445750712778,0.18341114258626517,0.7645919287041051,0.14667470123683474,0.0037990472806650757,0.0
352,0.03135818549635318,0.24047750497160322,0.20860628473147236,0.12777082444299978,0.0033846018093818013,0.0
353,0.0452084252467019,0.19443047823385962,0.2386496404739184,0.173144125606902,0.004712609789672608,1.6425221275254242e-295
354,0.038800878861353104,0.14775154277353755,0.5847499574197147,0.15584340223131773,0.0038857830172072294,0.0
355,0.03118449947968597,0.10842734497476696,0.9030193821274429,0.1377669262108783,0.0036015211570646416,0.0
356,0.021293995852873643,0.19509293241180914,0.19851841664057948,0.09302313746597964,0.00268371275659508,2.9352595723343564e-263
357,0.013422126171581457,0.10979045887200216,0.6237289242123428,0.0698006663576366,0.002289763697217659,4.274629261505796e-204
358,0.040803823657858646,0.23519230275103722,0.2626147603367168,0.1608409837927366,0.004054618371810134,0.0
359,0.029168000603554088,0.12076716764509482,0.18321272090512689,0.12591888529571724,0.0033545993865376593,2.366858431341792e-308
360,0.022021588949033003,0.24031274121533366,0.2821896190357085,0.09827010473849364,0.0026665291239609764,2.59995336432894e-297
361,0.011065260222697371,0.22861149135646827,0.6438474143426288,0.05707397610790032,0.002092064434091992,7.094862665467789e-164
362,0.023224226014327443,0.11103257555928303,0.01563737887096204,0.1021406246661982,0.002789709910080983,1.753814399401134e-293
363,0.04791408024128045,0.2087802968225068,0.542488159635105,0.18597096134608293,0.0047158416564246596,0.0
364,0.03098754661866692,0.14170227271810504,0.13367742582790818,0.12520060614989315,0.0032120881745949354,0.0
365,0.01954594920047515,0.12513216770357863,0.35770439059998965,0.09122769721098643,0.0026384916874198847,5.859121135265234e-262
366,0.026618575646212235,0.16335305129181282,0.9129183785872864,0.11889177360149385,0.003028058680070528,0.0
367,0.0411539351305149,0.15912055124630636,0.17299871964280653,0.16039988437427433,0.004323505779154192,2.8625125595591483e-301
368,0.011899500302167531,0.22179728556114992,0.8510385234181201,0.0644174947439769,0.002138898451122374,2.890759340836059e-199
369,0.022217865202435357,0.17522015917486808,0.8423166235004499,0.10536328464620982,0.002837266607633017,7.518113767144156e-302
370,0.02302209156302789,0.14727171000530515,0.3186440744351612,0.10488703717854808,0.002837623083058229,4.504796696942585e-299
371,0.030767732235114087,0.18723073181118918,0.12292244360279293,0.12778209346506425,0.0031658677700857553,0.0
372,0.028802717067702738,0.18905915783225308,0.35180725037321525,0.1269845047165594,0.0032059284634320825,0.0
373,0.02482866414168138,0.20529267932128434,0.6588214823372327,0.11250486456858494,0.002814847951550643,0.0
374,0.017730247778990158,0.14123803163402124,0.14896554686724744,0.08330812066087637,0.0024517727556484597,4.593512634331044e-253
375,0.04714440820360543,0.13612959301011554,0.4132219101015202,0.17012891843870803,0.004520867035058801,6.4638805916219e-310
376,0.024137451307865716,0.22125042936521155,0.2007518652620291,0.11114642136271088,0.0031121232009826082,2.395551518294617e-279
377,0.040717013594558024,0.19357188824631755,0.1565167187075728,0.15895721853484585,0.00431372619657502,3.0157417465207408e-297
378,0.01013119289180911,0.2053766770610146,0.3376958247178993,0.04758999855834213,0.001840391729061918,1.946151858740727e-147
379,0.015085410908770941,0.2448704650353078,0.620430735970833,0.0788888705379936,0.0024927310549432828,8.191160635754999e-220
380,0.04785172815176301,0.22795261752057341,0.7652681717065427,0.18475008437920257,0.005051076080911457,6.791419632322699e-293
381,0.022959160815146054,0.24733973137325957,0.5741723960293565,0.1040222503865335,0.002926948871320621,1.207829581530886e-276
382,0.01061379852993815,0.10027223027937332,0.8788420931159164,0.06243545585792643,0.0021863264931916483,2.2836100097186112e-179
383,0.04767496877690532,0.16060961467135987,0.7164428110674014,0.18084911367935944,0.004683347014837511,0.0
384,0.0241859613443609,0.2032520241188753,0.8352964877480114,0.1150133134218491,0.0029354324097102666,0.0
385,0.025337061896322954,0.23715804730190285,0.17360945245927906,0.11138781504161356,0.002931915515418441,0.0
386,0.04064595120600181,0.15518872895520547,0.940236372479434,0.1605233108002192,0.004119577875257835,0.0
387,0.036635677049103345,0.10090868782195488,0.6101831098537582,0.1461905212898308,0.0036102464268210517,0.0
388,0.03716416489626532,0.15111571994728287,0.2563970409434495,0.15327921938924363,0.004057076100257992,0.0
389,0.03343875388155109,0.16542074444172228,0.2754409419315444,0.1353735444684496,0.003492154787658895,0.0
390,0.042802075026870945,0.1625216243137732,0.7088272766072485,0.16301992680383082,0.004145590142440072,0.0
391,0.013523500813841906,0.2012986564195342,0.8553345082583129,0.07380206645210965,0.0024626776970369546,2.5475343091906344e-197
392,0.04373052326858057,0.1155399186079901,0.2905860489588355,0.1677296632895104,0.004460767421014865,2.064181981155195e-309
393,0.023689816617377818,0.21350132274787698,0.29658715204542907,0.10443685980435657,0.002788022612017353,4.2683200008154025e-307
394,0.01731928990887566,0.17360889176629973,0.9752139627285799,0.08862345608621522,0.00257666363413132,3.030918068980598e-259
395,0.022736593665700324,0.10176244595627625,0.339473939062519,0.09778866043709675,0.0027057837445194017,5.226353142551702e-286
396,0.014418146863664449,0.17235213630455845,0.6091214284038562,0.07614213574384025,0.0023849610387896704,1.1656676251246157e-223
397,0.02722841611951926,0.2467878090292608,0.15936843222302446,0.12367573256992173,0.003303701600644394,1.0340230901980417e-306
398,0.045889607848572544,0.19562017425726153,0.8996105565366399,0.18374218243198417,0.004687149108543577,0.0
399,0.022845940362510926,0.24177468495904503,0.1009693552116344,0.10263327675297444,0.0028123403772212494,1.3855542632917482e-291
400,0.012649271596793707,0.12668221102021676,0.7420148711386788,0.06509376495073169,0.002176912152944982,1.8601375463051883e-196
401,0.03430674920246207,0.2357424386771164,0.4235172989479827,0.1390500790736533,0.0036898174200266976,0.0
402,0.04575181521675548,0.21217063504776024,0.0832924446418174,0.16979189773029585,0.00439549087215694,0.0
403,0.015568667038364932,0.23637810642791263,0.2200713113004739,0.0766696094701103,0.00236367728740147,8.374915722776456e-231
404,0.01431938462270426,0.20444924440252477,0.94414667528183,0.07234318039779711,0.002253327029669845,3.748259572649632e-226
405,0.044868350019646064,0.10308804930320936,0.2539359198351941,0.1707852300133442,0.004406015618348349,0.0
406,0.023939826669153896,0.22875074363825476,0.7603228297825195,0.11063367813748327,0.0028003982358561284,0.0
407,0.019933650700218707,0.17617120491519597,0.0033946004093197146,0.08817265306048816,0.002537817373453209,1.7376339028160727e-264
408,0.019617265007396096,0.17745614799712855,0.8938422933941885,0.09406621803826822,0.0027446650711370067,2.0242534592345533e-257
409,0.010051285984189267,0.1264033890697224,0.27801545499396674,0.05202429913153683,0.0019309696735819255,7.067358573600158e-160
410,0.03172093833082792,0.184879961031927,0.885831250274476,0.1390159060653236,0.003386312959156723,0.0
411,0.04730314367225679,0.1781157923543002,0.18467439433911864,0.18019185848026978,0.004677377270746595,0.0
412,0.04556001496072213,0.1860410053485991,0.3280035414249169,0.17422532685126887,0.004790620883866451,1.3647113328229634e-289
413,0.03742820387462548,0.16406352735516205,0.018102503160918774,0.15388691134495422,0.003919627557923131,0.0
414,0.037536162129281715,0.1428837348174934,0.5647773884162813,0.14967593475002988,0.003777443101841857,0.0
415,0.021958951211923664,0.1569623931600825,0.15005000012287004,0.09773502505505693,0.0028047979021881796,4.9539961543037085e-266
416,0.031572293946756036,0.1685903950253786,0.513320886955086,0.13661953310805172,0.0034953842881156314,0.0
417,0.025104323880036215,0.13234955152315292,0.17521575930336006,0.11177893280586153,0.0030200499423967938,7.266962559841309e-300
418,0.048502305442498075,0.22970370558688796,0.24713427793249845,0.1785989210963136,0.004720693905579571,0.0
419,0.0349098166697776,0.22902136616921298,0.5707396036211138,0.1457353691733222,0.0035789158962274267,0.0
420,0.026386349189745008,0.24190942001944676,0.46402144747623464,0.119979915077595,0.00306044945138734,0.0
421,0.018345873789422328,0.13583056800518825,0.16023073355045722,0.08324872147524576,0.0025735062136429568,1.4626932361809453e-229
422,0.018055450784559706,0.23884383540137374,0.19190489678348974,0.08207038241452437,0.0024880905467711337,1.3203291754752092e-238
423,0.01073440225164252,0.10964741875804918,0.10625934165817406,0.05176208759825828,0.0019549080808901817,1.736565166075793e-154
424,0.013111172299077177,0.21393495466301704,0.1047628870420754,0.06176651248005387,0.0021496198855692167,1.4482382068391575e-181
425,0.04268182532735368,0.10517291313328705,0.12758240796044107,0.16495185122862938,0.004312192892327834,0.0
426,0.029245359013624732,0.18802274763414598,0.22364131657864983,0.1244794030999929,0.0034416984086912327,1.9385039189453789e-286
427,0.04442647543833114,0.19630839004688233,0.15132560246183605,0.166298396082047,0.004382499263704439,0.0
428,0.025520027842939816,0.19170822650547267,0.01656614262609806,0.11161428750570887,0.0029853371700595327,6.238207460342964e-306
429,0.011671247179439351,0.1408052318714037,0.6089863110066515,0.06041763739677546,0.0021456792451507076,1.922610598269412e-174
430,0.03288911896509123,0.22752815955207653,0.45940150059767143,0.13856916740675143,0.003440083386311277,0.0
431,0.026870246897626113,0.1336605739308236,0.014874472795952814,0.11312825165197525,0.0030759466739114436,4.096509382770781e-296
432,0.013070751636409425,0.21074580633843082,0.44120298667960806,0.06628914546832723,0.0022195193388958065,5.37015280756226e-196
433,0.014783214396744872,0.24287070425089438,0.7991174976738719,0.07648839503336877,0.0022913023020566664,2.4968564312835714e-244
434,0.018688331937680266,0.11436554424106625,0.7984909126262264,0.09428808770706977,0.0026939913924761525,2.2974458733243128e-268
435,0.011994660927394296,0.1628660941732983,0.6273144484902108,0.06288378274097489,0.002284584854251443,8.75516162732676e-167
436,0.02647444921790075,0.1849022031978229,0.20351438595256688,0.11396086314184752,0.0032265058966595454,2.875124616623398e-273
437,0.04675133015077001,0.1363892553502701,0.743344061743613,0.17887590693666525,0.004481839551347316,0.0
438,0.034664741991638166,0.17898985034111503,0.5480933785654486,0.14210742320644812,0.003690035447950042,0.0
439,0.04689236287942204,0.15677083057195387,0.569613086431358,0.17474168007453741,0.004767357377165853,3.98319060616524e-294
440,0.032760309681277446,0.10349735378450209,0.7528677984311154,0.1391105758525824,0.0034600307630445627,0.0
441,0.01911077740739995,0.1589251446168499,0.3364493077247406,0.09058297730069484,0.002496871313909906,3.520443041587231e-288
442,0.02819759266795268,0.17432968971906365,0.05825602522413578,0.12069611545096275,0.0032237159412457556,8.717784224766601e-307
443,0.012722302955813778,0.18423688418208117,0.6712327422173607,0.06631511241295762,0.002132579464115807,2.7111658451947534e-212
444,0.03313653664699313,0.24696925514183068,0.8657426519683331,0.13640093339054302,0.0035391260418663625,0.0
445,0.024500382150175047,0.24396544768464445,0.20441923369741744,0.10735548918621261,0.002882879496389472,1.5978123495194292e-303
446,0.012941092715006156,0.1506206234606085,0.4888284675569006,0.06644658274080939,0.0021364672798380247,2.3240303734350294e-212
447,0.03326835091599986,0.19038893886620828,0.7780972381934236,0.14221957328553353,0.003522863627095827,0.0
448,0.04884032502337802,0.1599005545687236,0.8731273962974251,0.18514734288129503,0.004914884684591458,1.4973185009334e-310
449,0.018552360577817804,0.10822780170383056,0.6964445606905745,0.09129405105396478,0.002561511913578806,3.2844945555371143e-278
450,0.03818165750416618,0.234581150851326,0.38444486438486236,0.1544350955682007,0.0039043353631392987,0.0
451,0.04451359139265864,0.103328169199192,0.06580693847220606,0.16921563118015584,0.004518629663565543,6.368293773200359e-307
452,0.044983293982972204,0.11634040229273182,0.37873312727786806,0.17353716819082662,0.0045334606193974045,0.0
453,0.014602961738660863,0.1811764223484242,0.04019217898808854,0.06604778735787514,0.002225922338594329,1.7595723896757886e-193
454,0.01816086390951964,0.23359423566651155,0.3697894644988866,0.08329666204034492,0.0024203861213888903,1.524219495665993e-259
455,0.03504649914603757,0.11641787767768955,0.29913813844166987,0.14081510838938827,0.0036244345198985085,0.0
456,0.015672081040512948,0.15748070487178234,0.7387592605740578,0.07934250250210083,0.0024117305353785934,2.3033006155295068e-237
457,0.035475932749860696,0.20004392772872792,0.10163940938071923,0.1415769839394884,0.0036692447232573398,0.0
458,0.043005996182654015,0.10400581236633967,0.8532327608954504,0.16921080700208416,0.00424224478386528,0.0
459,0.04323680498546213,0.11407083800014572,0.7791693294828648,0.1689403347435,0.004447617792284066,0.0
460,0.031076993930120922,0.1240822248437959,0.2181056617285622,0.12931675646793112,0.003445596392502407,2.874008634663293e-308
461,0.02693578365125506,0.1712629845426138,0.650564008810037,0.1193337057788509,0.0032024651266195124,6.507059329154076e-304
462,0.04844526517659175,0.10419927587903524,0.5331992850508287,0.18169311004009334,0.004829503603105584,9.5748633188945e-310
463,0.019329025018091757,0.234752080793175,0.7405129754307479,0.09350199401315831,0.002613042058165897,2.0440894629679704e-280
464,0.048693156543952995,0.1331667263905978,0.1619720767309162,0.17824670020662314,0.004628527715162987,0.0
465,0.021206536774852895,0.18198000253729274,0.06101248628914837,0.09694285422383818,0.0028826988365056624,6.280852682260576e-248
466,0.0344811465103067,0.2119368261845873,0.33307910827004017,0.14748321914587745,0.0037096189688388638,0.0
467,0.03796598211347689,0.13535985805116946,0.869671308647595,0.15809518125705466,0.004041674857789337,0.0
468,0.015603680620937144,0.22239703399995148,0.31335209932538255,0.07500715811058854,0.0023391811586555363,1.3323889106730943e-225
469,0.02264528008327167,0.1840167742818859,0.15550345606484137,0.10229072825300813,0.0030382864488829103,1.7441714400874426e-248
470,0.04739962830022523,0.24422853240406892,0.3534594189284056,0.181687297207823,0.004879285726753241,1.7554766788120175e-303
471,0.01984026867163482,0.1930435119564346,0.31649505716721554,0.09288833862048106,0.0026039066489614024,1.0486556667316864e-278
472,0.0277580858045251,0.237590219143127,0.3218342276091095,0.12755284475175924,0.003437572171150481,2.2902301001053477e-301
473,0.020326430222403283,0.19943389511158668,0.7626940852970798,0.10330178324459946,0.002848599595831719,5.9664311644345064e-288
474,0.012908856195053327,0.1380667064808636,0.35299905958386624,0.06685521955490116,0.0022486709658842193,3.0539685455619686e-194
475,0.044338326149046314,0.1753802601721406,0.7808846556722313,0.17455192907436246,0.004421533372943037,0.0
476,0.04039097937518263,0.16404458584907622,0.4393092585784776,0.16032977401643295,0.004183060019332554,0.0
477,0.025932032556129768,0.1747168250808101,0.4520094567642768,0.11456312211260057,0.003170412983772335,6.382544871243644e-286
478,0.04971009968409153,0.23415078951825366,0.7062168713676067,0.19113356984328836,0.005410413978885152,2.2633426257674838e-273
479,0.04999560941966454,0.14599359541764464,0.49577001612943633,0.1857931160538257,0.004743755953543526,0.0
480,0.011317638177205512,0.21959458964449283,0.05778279283491081,0.05469651633481495,0.0020647078789600877,1.225293081270221e-154
481,0.03774418437912851,0.20095902384461878,0.2518772372394692,0.152671365788881,0.003908196329902825,0.0
482,0.04481411355204064,0.20940585166662679,0.7213696095235995,0.1791434324057348,0.004571078274298942,0.0
483,0.049427176872917485,0.17785852920232337,0.8981177443891927,0.18570206350911966,0.0048199578586381854,0.0
484,0.04257908784150402,0.13060650713456512,0.2951661766785087,0.16680178816436445,0.0043869877378069095,0.0
485,0.02565648837628711,0.2381796865334324,0.6002121579626717,0.11365241215459948,0.003063729227549194,3.2468646391594287e-301
486,0.0453090902408555,0.2136869993161457,0.11249949619481041,0.1718803935372151,0.00454695312993652,0.0
487,0.026011857043270727,0.2109024821779933,0.12448660559630698,0.11401598527898404,0.0030797361293356134,5.193366602128163e-300
488,0.017881158497572436,0.15536694507125026,0.6933318902124724,0.08677543080819562,0.002557174426491167,2.0929055238951666e-252
489,0.03188594302651759,0.16715010764622212,0.13672673453766457,0.13440342740498717,0.0036438311898687238,7.981949701786068e-298
490,0.02164494321900568,0.1462780375683639,0.31182179869327725,0.09777421601637248,0.0027210229014558974,9.365941328262573e-283
491,0.030850968397786914,0.10702213999898712,0.021927387018200316,0.12722342198913744,0.003513712338182564,4.606812864263379e-287
492,0.033118087111642235,0.15274847103139746,0.8954928105653227,0.1386837458402691,0.0035644204689343033,0.0
493,0.01795844605929854,0.21895413525126792,0.619001423761912,0.08996809771567245,0.0025628201484313435,5.631942908853899e-270
494,0.03017261699663286,0.13986251437200461,0.5506728224099685,0.13427372665493167,0.0033832854764091415,0.0
495,0.022448681122931045,0.11358749496273665,0.5797547976146474,0.10128152579142376,0.002759208382256084,5.702934207501799e-295
496,0.03979991996420399,0.1346026407880056,0.28336237859802416,0.1591585872371335,0.004146759239021804,0.0
497,0.03194753761776129,0.12784321110494157,0.24591093726906077,0.13372666766633742,0.0033914522249653785,0.0
498,0.0286836313789812,0.1874811693735265,0.09167689602626715,0.11967059164986338,0.0030813544647816512,0.0
499,0.012426528447927859,0.22740589321994722,0.48082842775233076,0.06190695833718834,0.00207896552203578,7.580695715083418e-195
500,0.0402782677457859,0.15867596747574175,0.010624709340513492,0.16013720272272028,0.004155612312674623,0.0
501,0.04548170636465792,0.11447109924474053,0.22745181453816862,0.17620877750914216,0.004646147165828453,0.0
