boardid,year
22260.0,2012
32105.0,2012
7887.0,2012
1742907.0,2012
1822.0,2012
8338.0,2012
25131.0,2012
25131.0,2012
25131.0,2012
25131.0,2012
28982.0,2012
4873.0,2012
2727.0,2012
28982.0,2012
17862.0,2012
33382.0,2012
33382.0,2012
5218.0,2012
3415.0,2012
42640.0,2012
1590568.0,2012
4078.0,2012
23112.0,2012
736.0,2012
18164.0,2012
897123.0,2012
897123.0,2012
28665.0,2012
480535.0,2012
487837.0,2012
4560.0,2012
18164.0,2012
469152.0,2012
21710.0,2012
4855.0,2012
4262.0,2012
2068.0,2012
25539.0,2012
551213.0,2012
20625.0,2012
917238.0,2012
32537.0,2012
14739.0,2012
30323.0,2012
33592.0,2012
1715277.0,2012
1687673.0,2012
1687673.0,2012
6097.0,2012
6627.0,2012
6097.0,2012
1656513.0,2012
492290.0,2012
7847.0,2012
1841.0,2012
26625.0,2012
7847.0,2012
33046.0,2012
6834.0,2012
5464.0,2012
18384.0,2012
18384.0,2012
18384.0,2012
18384.0,2012
18888.0,2012
813486.0,2012
7852.0,2012
2145.0,2012
14617.0,2012
12593.0,2012
12593.0,2012
12593.0,2012
12593.0,2012
19660.0,2012
21593.0,2012
15235.0,2012
19327.0,2012
12986.0,2012
2940.0,2012
1673114.0,2012
1673114.0,2012
28053.0,2012
6647.0,2012
23520.0,2012
785698.0,2012
27823.0,2012
462078.0,2012
1647824.0,2012
1606380.0,2012
1647824.0,2012
1680856.0,2012
1532.0,2012
1532.0,2012
30755.0,2012
1532.0,2012
9693.0,2012
734294.0,2012
25378.0,2012
8697.0,2012
8697.0,2012
734294.0,2012
22034.0,2012
22034.0,2012
7443.0,2012
19048.0,2012
27163.0,2012
33418.0,2012
1349.0,2012
23563.0,2012
5472.0,2012
12407.0,2012
786736.0,2012
786736.0,2012
26741.0,2012
7387.0,2012
867887.0,2012
867887.0,2012
867887.0,2012
18993.0,2012
867887.0,2012
867887.0,2012
867887.0,2012
19953.0,2012
867887.0,2012
21105.0,2012
930405.0,2012
1001479.0,2012
33097.0,2012
25529.0,2012
25407.0,2012
23049.0,2012
11985.0,2012
24531.0,2012
16569.0,2012
15486.0,2012
5462.0,2012
24355.0,2012
11608.0,2012
7256.0,2012
25728.0,2012
11608.0,2012
1287.0,2012
14668.0,2012
14668.0,2012
28989.0,2012
34134.0,2012
9926.0,2012
233.0,2012
9816.0,2012
31677.0,2012
14343.0,2012
17745.0,2012
1815.0,2012
31373.0,2012
12886.0,2012
840164.0,2012
3903.0,2012
2949.0,2012
2376.0,2012
2376.0,2012
31677.0,2012
734294.0,2012
66710.0,2012
502603.0,2012
26008.0,2012
22069.0,2012
1809.0,2012
22965.0,2012
14365.0,2012
27411.0,2012
1142586.0,2012
32237.0,2012
12407.0,2012
1684303.0,2012
25728.0,2012
32137.0,2012
4584.0,2012
31786.0,2012
491487.0,2012
12986.0,2012
33046.0,2012
14181.0,2012
5507.0,2012
488479.0,2012
77289.0,2012
897123.0,2012
6893.0,2012
502210.0,2012
80987.0,2012
21371.0,2012
6559.0,2012
7147.0,2012
30889.0,2012
31835.0,2012
6908.0,2012
30261.0,2012
82104.0,2012
1970.0,2012
21710.0,2012
6908.0,2012
30889.0,2012
27366.0,2012
7727.0,2012
33830.0,2012
30937.0,2012
30937.0,2012
33026.0,2012
33026.0,2012
15984.0,2012
7173.0,2012
12159.0,2012
11401.0,2012
491.0,2012
22048.0,2012
398.0,2012
31855.0,2012
21027.0,2012
7584.0,2012
13610.0,2012
1742858.0,2012
10535.0,2012
1694757.0,2012
1680856.0,2012
1680856.0,2012
1635432.0,2012
1694747.0,2012
6097.0,2012
16041.0,2012
467542.0,2012
31898.0,2012
14669.0,2012
1649716.0,2012
30323.0,2012
29158.0,2012
26342.0,2012
29158.0,2012
736.0,2012
26342.0,2012
736.0,2012
14355.0,2012
725.0,2012
398.0,2012
4504.0,2012
4504.0,2012
4504.0,2012
5506.0,2012
4504.0,2012
22915.0,2012
881.0,2012
30955.0,2012
492290.0,2012
27418.0,2012
5227.0,2012
23131.0,2012
5227.0,2012
4118.0,2012
14617.0,2012
561710.0,2012
29000.0,2012
1715277.0,2012
1416.0,2012
23563.0,2012
1603228.0,2012
604224.0,2012
1261531.0,2012
23506.0,2012
32161.0,2012
5811.0,2012
33103.0,2012
550072.0,2012
32537.0,2012
7256.0,2012
466388.0,2012
2727.0,2012
1626065.0,2012
24151.0,2012
23927.0,2012
893667.0,2012
33491.0,2012
27128.0,2012
18892.0,2012
14982.0,2012
33097.0,2012
20186.0,2012
15070.0,2012
19939.0,2012
12641.0,2012
26625.0,2012
1809.0,2012
82918.0,2012
10631.0,2012
31677.0,2012
18139.0,2012
17251.0,2012
31555.0,2012
31555.0,2012
733.0,2012
33238.0,2012
4584.0,2012
6783.0,2012
26741.0,2012
18164.0,2012
8946.0,2012
12170.0,2012
13769.0,2012
9491.0,2012
29405.0,2012
18164.0,2012
16569.0,2012
24106.0,2012
18164.0,2012
6438.0,2012
30419.0,2012
18229.0,2012
11426.0,2012
1668844.0,2012
16949.0,2012
550358.0,2012
29050.0,2012
29050.0,2012
24848.0,2012
374642.0,2012
394.0,2012
725.0,2012
1605214.0,2012
6930.0,2012
6647.0,2012
13564.0,2012
11468.0,2012
22509.0,2012
3154.0,2012
2696.0,2012
24887.0,2012
29131.0,2012
23505.0,2012
23746.0,2012
27609.0,2012
5204.0,2012
725.0,2012
2573.0,2012
25020.0,2012
18164.0,2012
580845.0,2012
465379.0,2012
23817.0,2012
1342462.0,2012
25539.0,2012
1342462.0,2012
1342462.0,2012
27292.0,2012
1342462.0,2012
12370.0,2012
1431.0,2012
21174.0,2012
17777.0,2012
21174.0,2012
27823.0,2012
14365.0,2012
32107.0,2012
1731564.0,2012
30.0,2012
469033.0,2012
14441.0,2012
15093.0,2012
8783.0,2012
25310.0,2012
1742879.0,2012
2490.0,2012
25310.0,2012
4865.0,2012
3248.0,2012
733262.0,2012
1677099.0,2012
136226.0,2012
1677099.0,2012
13564.0,2012
24205.0,2012
17478.0,2012
1645838.0,2012
881.0,2012
1622924.0,2012
1622924.0,2012
1273.0,2012
30442.0,2012
607215.0,2012
9109.0,2012
1715277.0,2012
31373.0,2012
31373.0,2012
19048.0,2012
22034.0,2012
3684.0,2012
3684.0,2012
33143.0,2012
17800.0,2012
5827.0,2012
21989.0,2012
745486.0,2012
17251.0,2012
29200.0,2012
29200.0,2012
9636.0,2012
24706.0,2012
77014.0,2012
15580.0,2012
1639606.0,2012
11430.0,2012
3477.0,2012
18139.0,2012
11985.0,2012
32588.0,2012
770141.0,2012
15581.0,2012
21027.0,2012
421516.0,2012
421516.0,2012
421516.0,2012
421516.0,2012
421516.0,2012
421516.0,2012
421516.0,2012
9961.0,2012
9961.0,2012
421516.0,2012
421516.0,2012
22812.0,2012
27292.0,2012
7410.0,2012
7410.0,2012
1822.0,2012
6627.0,2012
6633.0,2012
8946.0,2012
24531.0,2012
1201609.0,2012
28581.0,2012
19758.0,2012
808.0,2012
14337.0,2012
6334.0,2012
1605214.0,2012
33535.0,2012
13610.0,2012
494219.0,2012
3210.0,2012
15484.0,2012
32507.0,2012
25544.0,2012
1913681.0,2012
34134.0,2012
2086.0,2012
1913681.0,2012
28665.0,2012
1913681.0,2012
1913681.0,2012
1913681.0,2012
1913681.0,2012
1913681.0,2012
603630.0,2012
20749.0,2012
1731107.0,2012
24848.0,2012
1650150.0,2012
32389.0,2012
1915368.0,2012
1915368.0,2012
1915368.0,2012
1915368.0,2012
1915368.0,2012
1915368.0,2012
1915368.0,2012
1915368.0,2012
2068.0,2012
31833.0,2012
136226.0,2012
31833.0,2012
22626.0,2012
15029.0,2012
22626.0,2012
602424.0,2012
22626.0,2012
3594.0,2012
22626.0,2012
12645.0,2012
12645.0,2012
604224.0,2012
31088.0,2012
12030.0,2012
6083.0,2012
17965.0,2012
3718.0,2013
3718.0,2013
19713.0,2013
494219.0,2013
33264.0,2013
3718.0,2013
17528.0,2013
12170.0,2013
13915.0,2013
3718.0,2013
1262892.0,2013
26741.0,2013
18319.0,2013
18435.0,2013
18435.0,2013
3718.0,2013
17144.0,2013
16041.0,2013
2029.0,2013
591579.0,2013
4839.0,2013
15207.0,2013
23112.0,2013
12170.0,2013
25022.0,2013
3718.0,2013
15173.0,2013
19347.0,2013
3718.0,2013
71.0,2013
2043.0,2013
33382.0,2013
1938.0,2013
125827.0,2013
463860.0,2013
19369.0,2013
25020.0,2013
11468.0,2013
11468.0,2013
25022.0,2013
20003.0,2013
20003.0,2013
1262892.0,2013
17012.0,2013
33518.0,2013
1262892.0,2013
25150.0,2013
1796199.0,2013
16341.0,2013
6972.0,2013
18648.0,2013
601972.0,2013
430.0,2013
7058.0,2013
561710.0,2013
27355.0,2013
1606380.0,2013
33607.0,2013
487837.0,2013
20589.0,2013
26668.0,2013
1809.0,2013
4504.0,2013
7089.0,2013
4504.0,2013
28937.0,2013
26560.0,2013
2100.0,2013
7089.0,2013
647708.0,2013
17238.0,2013
4863.0,2013
1895265.0,2013
1173.0,2013
14523.0,2013
14523.0,2013
7836.0,2013
33114.0,2013
3903.0,2013
1000666.0,2013
28037.0,2013
265222.0,2013
23438.0,2013
8339.0,2013
1534.0,2013
25523.0,2013
13564.0,2013
440376.0,2013
6908.0,2013
11376.0,2013
10750.0,2013
27163.0,2013
1673114.0,2013
1000666.0,2013
24515.0,2013
7915.0,2013
5229.0,2013
2079.0,2013
138612.0,2013
3154.0,2013
5104.0,2013
6438.0,2013
15173.0,2013
7431.0,2013
20519.0,2013
8398.0,2013
6297.0,2013
55772.0,2013
1744572.0,2013
1744572.0,2013
31267.0,2013
11499.0,2013
5480.0,2013
5104.0,2013
32574.0,2013
12030.0,2013
24637.0,2013
7173.0,2013
24669.0,2013
9555.0,2013
12030.0,2013
24356.0,2013
32105.0,2013
15484.0,2013
29263.0,2013
12986.0,2013
29263.0,2013
22412.0,2013
7147.0,2013
22412.0,2013
5734.0,2013
5734.0,2013
17666.0,2013
21489.0,2013
33437.0,2013
12240.0,2013
32998.0,2013
1915368.0,2013
1586724.0,2013
1822.0,2013
32128.0,2013
30509.0,2013
17144.0,2013
1001479.0,2013
881.0,2013
27588.0,2013
17777.0,2013
7952.0,2013
24343.0,2013
1676064.0,2013
30937.0,2013
30937.0,2013
1041928.0,2013
1800631.0,2013
7753.0,2013
3210.0,2013
7753.0,2013
13933.0,2013
33535.0,2013
641924.0,2013
934640.0,2013
1815.0,2013
22069.0,2013
15548.0,2013
9491.0,2013
867887.0,2013
26113.0,2013
18739.0,2013
18739.0,2013
18739.0,2013
18739.0,2013
18739.0,2013
1815.0,2013
641924.0,2013
32507.0,2013
24837.0,2013
1534.0,2013
18739.0,2013
1970.0,2013
1195777.0,2013
5104.0,2013
5104.0,2013
1820060.0,2013
893667.0,2013
1742.0,2013
3143.0,2013
24355.0,2013
32979.0,2013
20426.0,2013
1874195.0,2013
25634.0,2013
423374.0,2013
423374.0,2013
423374.0,2013
21875.0,2013
1676104.0,2013
12463.0,2013
29978.0,2013
29978.0,2013
33512.0,2013
1659429.0,2013
1742879.0,2013
4081.0,2013
10631.0,2013
16204.0,2013
791669.0,2013
1742879.0,2013
23912.0,2013
5827.0,2013
29059.0,2013
14212.0,2013
15470.0,2013
3118.0,2013
1966.0,2013
9503.0,2013
494219.0,2013
2273.0,2013
1261531.0,2013
21699.0,2013
21699.0,2013
21699.0,2013
1645838.0,2013
852951.0,2013
13020.0,2013
17251.0,2013
8468.0,2013
31865.0,2013
26634.0,2013
1732905.0,2013
25756.0,2013
23092.0,2013
23092.0,2013
8282.0,2013
7352.0,2013
10899.0,2013
30123.0,2013
18319.0,2013
20777.0,2013
883085.0,2013
1732905.0,2013
6382.0,2013
4863.0,2013
27589.0,2013
26468.0,2013
26468.0,2013
27589.0,2013
21454.0,2013
483759.0,2013
6893.0,2013
20519.0,2013
40757.0,2013
1795026.0,2013
4527.0,2013
4527.0,2013
27977.0,2013
1606380.0,2013
78171.0,2013
4118.0,2013
26668.0,2013
979.0,2013
8113.0,2013
15029.0,2013
8113.0,2013
8113.0,2013
23823.0,2013
23823.0,2013
23823.0,2013
113.0,2013
71.0,2013
31671.0,2013
26519.0,2013
11700.0,2013
7204.0,2013
733497.0,2013
733497.0,2013
782105.0,2013
23377.0,2013
12986.0,2013
2837.0,2013
33779.0,2013
9201.0,2013
33779.0,2013
1875078.0,2013
29817.0,2013
27609.0,2013
9201.0,2013
11426.0,2013
253576.0,2013
32601.0,2013
21423.0,2013
2257.0,2013
888529.0,2013
952094.0,2013
952094.0,2013
952094.0,2013
77289.0,2013
16530.0,2013
888529.0,2013
888529.0,2013
1731564.0,2013
888529.0,2013
1731564.0,2013
888529.0,2013
888529.0,2013
888529.0,2013
888529.0,2013
888529.0,2013
1731564.0,2013
1731564.0,2013
31835.0,2013
24890.0,2013
11401.0,2013
33148.0,2013
27366.0,2013
1661731.0,2013
1661731.0,2013
1661731.0,2013
1661731.0,2013
488479.0,2013
1626063.0,2013
488479.0,2013
488479.0,2013
828460.0,2013
10844.0,2013
10036.0,2013
30265.0,2013
2671.0,2013
3594.0,2013
9491.0,2013
6637.0,2013
4080.0,2013
25529.0,2013
1017.0,2013
24837.0,2013
2145.0,2013
22812.0,2013
17153.0,2013
6959.0,2013
31417.0,2013
2079.0,2013
1731107.0,2013
2058.0,2013
1342462.0,2013
1060044.0,2013
502210.0,2013
1731107.0,2013
5472.0,2013
14967.0,2013
5204.0,2013
607215.0,2013
25407.0,2013
26061.0,2013
27588.0,2013
4081.0,2013
82239.0,2013
1692837.0,2013
19706.0,2013
5827.0,2013
9940.0,2013
27538.0,2013
21105.0,2013
1856.0,2013
1586724.0,2013
7905.0,2013
14372.0,2013
790345.0,2013
12030.0,2013
1856.0,2013
24748.0,2013
10771.0,2013
16239.0,2013
1970.0,2013
1970.0,2013
1970.0,2013
1970.0,2013
1970.0,2013
1970.0,2013
1970.0,2013
1970.0,2013
7887.0,2013
2029.0,2013
13104.0,2013
2043.0,2013
7887.0,2013
2029.0,2013
10364.0,2013
1283.0,2013
92177.0,2013
1590568.0,2013
1532.0,2013
1532.0,2013
18164.0,2013
31244.0,2013
15053.0,2013
16204.0,2013
11700.0,2013
25539.0,2013
15984.0,2013
11700.0,2013
3169.0,2013
12151.0,2013
20133.0,2013
1684607.0,2013
24506.0,2013
32774.0,2013
3466.0,2013
24365.0,2013
1647824.0,2013
1647824.0,2013
31921.0,2013
6382.0,2013
11430.0,2013
4262.0,2013
1841.0,2013
1802.0,2013
28243.0,2013
1656513.0,2013
44349.0,2013
73.0,2013
5472.0,2013
12493.0,2013
20276.0,2013
73.0,2013
12493.0,2013
12493.0,2013
20757.0,2013
8886.0,2013
9213.0,2013
9213.0,2013
606143.0,2013
13267.0,2013
1976.0,2013
468695.0,2013
817439.0,2013
1710266.0,2013
69444.0,2013
9201.0,2013
7734.0,2013
7734.0,2013
489063.0,2013
18922.0,2013
12844.0,2013
1810090.0,2013
11099.0,2013
30801.0,2013
4002.0,2013
141377.0,2013
24071.0,2013
141377.0,2013
1612965.0,2013
1686117.0,2013
1958357.0,2013
1958357.0,2013
1958357.0,2013
1958357.0,2013
1958357.0,2013
1680856.0,2013
1958357.0,2013
1958357.0,2013
1958357.0,2013
27588.0,2013
1958357.0,2013
1958357.0,2013
4391.0,2013
4391.0,2013
4391.0,2013
10750.0,2013
4391.0,2013
1103859.0,2013
18515.0,2013
23049.0,2013
4391.0,2013
814633.0,2013
979.0,2013
1101042.0,2013
23423.0,2013
25020.0,2013
1221.0,2013
9693.0,2013
18703.0,2013
22406.0,2013
1895265.0,2013
2331.0,2013
1895265.0,2013
603315.0,2013
5192.0,2013
1962516.0,2013
27163.0,2013
21752.0,2013
21752.0,2013
32137.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
1962516.0,2013
9816.0,2013
867887.0,2013
1649258.0,2013
20186.0,2013
15093.0,2013
2273.0,2013
790345.0,2013
1684607.0,2013
1287.0,2013
5118.0,2013
465379.0,2013
29978.0,2013
14483.0,2013
1901845.0,2013
6930.0,2013
6930.0,2013
1742907.0,2013
7058.0,2013
10535.0,2013
19953.0,2013
4391.0,2013
26497.0,2013
32588.0,2013
882407.0,2013
14722.0,2013
15486.0,2013
1636678.0,2013
14722.0,2013
14722.0,2013
1342462.0,2013
551122.0,2013
7915.0,2013
20589.0,2013
28581.0,2013
28053.0,2013
22981.0,2013
2307.0,2013
7204.0,2013
550958.0,2013
22806.0,2013
883085.0,2013
20133.0,2013
33518.0,2013
24506.0,2013
24506.0,2013
33518.0,2013
276.0,2013
24506.0,2013
33518.0,2013
16341.0,2013
4504.0,2013
1714195.0,2013
591579.0,2013
6972.0,2013
4504.0,2013
20426.0,2013
1384.0,2013
1677118.0,2013
18739.0,2013
18739.0,2013
12761.0,2013
21454.0,2013
1677118.0,2013
25944.0,2013
3466.0,2013
20517.0,2013
7675.0,2013
18901.0,2013
7675.0,2013
1476.0,2013
8446.0,2013
30482.0,2013
600759.0,2013
30780.0,2013
27355.0,2013
1710040.0,2013
1710040.0,2013
33238.0,2013
6237.0,2013
30323.0,2013
1878334.0,2013
31815.0,2013
897123.0,2013
20003.0,2013
5227.0,2013
23834.0,2013
21105.0,2013
32067.0,2013
14728.0,2013
1892144.0,2013
20003.0,2013
1142586.0,2013
30662.0,2013
23508.0,2013
1195777.0,2013
4527.0,2013
31855.0,2013
1655175.0,2013
12984.0,2013
21371.0,2013
607215.0,2013
18515.0,2013
24726.0,2013
1057035.0,2013
1057035.0,2013
729.0,2013
14714.0,2013
20777.0,2013
17216.0,2013
7584.0,2013
12153.0,2013
7584.0,2013
28325.0,2013
7089.0,2013
25539.0,2013
12170.0,2013
24669.0,2013
25539.0,2013
25539.0,2013
23786.0,2013
17012.0,2013
573.0,2013
18544.0,2013
22965.0,2013
22965.0,2013
2177.0,2013
22965.0,2013
22965.0,2013
26097.0,2013
26097.0,2013
1895265.0,2013
16204.0,2013
840164.0,2013
19810.0,2013
12370.0,2013
5472.0,2013
3154.0,2013
3154.0,2013
21371.0,2013
5549.0,2013
2382.0,2013
1233828.0,2013
82918.0,2013
18888.0,2013
24138.0,2013
14355.0,2013
77289.0,2013
44349.0,2013
1142586.0,2013
1233828.0,2013
24138.0,2013
1233828.0,2013
1142586.0,2013
1233828.0,2013
25864.0,2013
1603163.0,2013
1744572.0,2013
1744572.0,2013
10130.0,2013
1041928.0,2013
1806.0,2013
1100196.0,2013
69444.0,2013
69444.0,2013
1667126.0,2013
14668.0,2013
2671.0,2013
1686117.0,2013
468695.0,2013
12262.0,2013
1195777.0,2013
10771.0,2013
5811.0,2013
494219.0,2013
21903.0,2013
21903.0,2013
12986.0,2013
17528.0,2013
1684607.0,2013
20426.0,2013
10364.0,2013
27403.0,2013
15053.0,2013
335.0,2013
11964.0,2013
15470.0,2013
2273.0,2013
1013530.0,2013
22521.0,2013
30509.0,2013
33382.0,2013
13267.0,2013
3118.0,2013
15470.0,2013
14982.0,2013
12164.0,2013
8468.0,2013
1173.0,2013
1173.0,2013
1173.0,2013
1603228.0,2013
957703.0,2013
30.0,2013
957703.0,2013
27163.0,2013
34075.0,2013
4118.0,2013
9503.0,2013
660090.0,2013
24296.0,2013
660090.0,2013
660090.0,2013
12818.0,2013
7058.0,2013
20625.0,2013
20625.0,2013
12641.0,2013
12641.0,2013
1960.0,2013
33104.0,2013
12262.0,2013
28226.0,2013
20566.0,2013
16569.0,2013
20625.0,2013
20625.0,2013
2273.0,2013
20625.0,2013
28226.0,2013
25339.0,2013
550358.0,2013
782105.0,2013
782105.0,2013
25529.0,2013
10024.0,2013
2129.0,2013
18229.0,2013
607817.0,2013
19065.0,2013
1795035.0,2013
29312.0,2013
22899.0,2013
1520.0,2013
22899.0,2013
1656513.0,2013
5207.0,2013
324.0,2013
1656513.0,2013
725.0,2013
28568.0,2013
17478.0,2013
14739.0,2013
29131.0,2013
27403.0,2013
7619.0,2013
2068.0,2013
551122.0,2013
1710266.0,2013
23506.0,2013
6905.0,2013
27977.0,2013
12407.0,2013
32128.0,2013
66710.0,2013
29774.0,2013
33264.0,2013
29774.0,2013
7251.0,2013
5191.0,2013
20517.0,2013
20517.0,2013
81913.0,2013
24706.0,2013
1044.0,2013
1044.0,2013
1901845.0,2013
335.0,2013
18739.0,2013
1830202.0,2013
20749.0,2013
12812.0,2013
23505.0,2013
23505.0,2013
27003.0,2013
1626065.0,2013
1757.0,2013
1626065.0,2013
25310.0,2013
25310.0,2013
12159.0,2013
25310.0,2013
25310.0,2013
25310.0,2013
25310.0,2013
10896.0,2013
18888.0,2013
430.0,2013
979.0,2013
803.0,2013
5076.0,2013
551122.0,2013
31898.0,2013
7905.0,2013
7905.0,2013
10651.0,2013
373917.0,2013
1612080.0,2013
3344.0,2013
1001479.0,2013
10024.0,2013
23423.0,2013
607215.0,2013
22965.0,2013
22965.0,2013
22965.0,2013
22965.0,2013
23423.0,2013
22965.0,2013
22965.0,2013
16896.0,2013
1273.0,2013
13056.0,2013
20636.0,2013
1221.0,2013
26061.0,2013
1668844.0,2013
14538.0,2013
25332.0,2013
893667.0,2013
1101042.0,2013
22965.0,2013
27588.0,2013
815224.0,2013
815224.0,2013
815224.0,2013
815224.0,2013
469033.0,2013
26113.0,2013
21553.0,2013
30482.0,2013
19193.0,2013
11499.0,2013
888529.0,2013
30755.0,2013
7147.0,2013
26081.0,2013
1878334.0,2013
6863.0,2013
8339.0,2013
2727.0,2013
7058.0,2013
19660.0,2013
1830138.0,2013
28774.0,2013
28774.0,2013
28774.0,2013
28774.0,2013
491487.0,2013
4584.0,2013
13417.0,2013
491487.0,2013
4972.0,2013
7936.0,2013
33046.0,2013
33046.0,2013
1941712.0,2013
29405.0,2013
9793.0,2013
2145.0,2013
32507.0,2013
791669.0,2013
24487.0,2013
18319.0,2013
8220.0,2013
1041062.0,2013
2019000.0,2013
2019000.0,2013
23423.0,2013
6495.0,2013
5227.0,2013
2019000.0,2013
2019000.0,2013
2019000.0,2013
2019000.0,2013
5455.0,2013
2019000.0,2013
2006706.0,2013
466212.0,2013
2004438.0,2013
31575.0,2013
29065.0,2013
10036.0,2013
24338.0,2013
9938.0,2013
31866.0,2013
14967.0,2013
14967.0,2013
14967.0,2013
27025.0,2013
27025.0,2013
11664.0,2013
491.0,2013
817439.0,2013
1354.0,2013
2817.0,2013
10631.0,2013
25020.0,2013
6633.0,2013
6930.0,2013
33655.0,2013
11410.0,2013
6271.0,2013
7262.0,2013
25529.0,2013
34134.0,2013
1612965.0,2013
1612965.0,2013
1612965.0,2013
1951118.0,2013
20663.0,2013
17153.0,2013
1590568.0,2013
20663.0,2013
19758.0,2013
14484.0,2013
6382.0,2013
21071.0,2013
24748.0,2013
29158.0,2013
1684303.0,2013
26342.0,2013
12493.0,2013
33048.0,2013
5536.0,2013
12493.0,2013
3477.0,2013
19778.0,2013
6375.0,2013
7705.0,2013
600874.0,2013
17580.0,2013
66710.0,2013
600874.0,2014
440376.0,2014
32067.0,2014
867887.0,2014
23112.0,2014
20887.0,2014
4865.0,2014
97122.0,2014
17241.0,2014
10844.0,2014
1960.0,2014
77289.0,2014
1736.0,2014
1996267.0,2014
17144.0,2014
1221.0,2014
32979.0,2014
6271.0,2014
25022.0,2014
7936.0,2014
5118.0,2014
25995.0,2014
30780.0,2014
25995.0,2014
4311.0,2014
6910.0,2014
32094.0,2014
95856.0,2014
665753.0,2014
17528.0,2014
852951.0,2014
1573.0,2014
8699.0,2014
13610.0,2014
13417.0,2014
14372.0,2014
1929884.0,2014
25634.0,2014
25578.0,2014
4118.0,2014
15783.0,2014
20738.0,2014
466388.0,2014
1673114.0,2014
6627.0,2014
4584.0,2014
725.0,2014
17862.0,2014
28243.0,2014
20721.0,2014
1925428.0,2014
1925428.0,2014
1319.0,2014
12593.0,2014
29059.0,2014
12593.0,2014
25131.0,2014
18164.0,2014
22412.0,2014
1803614.0,2014
1639606.0,2014
22412.0,2014
6910.0,2014
17745.0,2014
50.0,2014
3101.0,2014
9582.0,2014
4081.0,2014
1636678.0,2014
28653.0,2014
20517.0,2014
446.0,2014
1961452.0,2014
446.0,2014
813486.0,2014
9103.0,2014
446.0,2014
9103.0,2014
813486.0,2014
591579.0,2014
8220.0,2014
19369.0,2014
937594.0,2014
937594.0,2014
561710.0,2014
29000.0,2014
27355.0,2014
18892.0,2014
15581.0,2014
31863.0,2014
32080.0,2014
32080.0,2014
8113.0,2014
23165.0,2014
20757.0,2014
1692837.0,2014
1692837.0,2014
1692837.0,2014
551213.0,2014
8991.0,2014
30437.0,2014
12984.0,2014
469152.0,2014
24515.0,2014
20601.0,2014
6834.0,2014
10535.0,2014
31088.0,2014
26625.0,2014
14571.0,2014
20519.0,2014
8366.0,2014
80987.0,2014
1800631.0,2014
20292.0,2014
1941712.0,2014
1878334.0,2014
2307.0,2014
55772.0,2014
1915368.0,2014
8446.0,2014
4839.0,2014
28581.0,2014
15173.0,2014
22899.0,2014
1810090.0,2014
11426.0,2014
19758.0,2014
1976.0,2014
30755.0,2014
33314.0,2014
29657.0,2014
22688.0,2014
29657.0,2014
18229.0,2014
33437.0,2014
491487.0,2014
24493.0,2014
1534.0,2014
31244.0,2014
1552571.0,2014
12240.0,2014
6910.0,2014
12159.0,2014
31244.0,2014
31244.0,2014
24493.0,2014
3904.0,2014
8304.0,2014
25808.0,2014
11652.0,2014
25808.0,2014
1667126.0,2014
11652.0,2014
21196.0,2014
7705.0,2014
23508.0,2014
1667126.0,2014
18343.0,2014
32105.0,2014
20426.0,2014
34075.0,2014
17777.0,2014
17777.0,2014
27403.0,2014
1809.0,2014
667645.0,2014
483759.0,2014
8660.0,2014
667645.0,2014
483759.0,2014
1966849.0,2014
10036.0,2014
19048.0,2014
32237.0,2014
125827.0,2014
33512.0,2014
32094.0,2014
7675.0,2014
31267.0,2014
11401.0,2014
2411.0,2014
28665.0,2014
7675.0,2014
4865.0,2014
5549.0,2014
13564.0,2014
19381.0,2014
18739.0,2014
6271.0,2014
1686117.0,2014
874057.0,2014
1929138.0,2014
245286.0,2014
31555.0,2014
31555.0,2014
114467.0,2014
28937.0,2014
1945564.0,2014
32979.0,2014
1639606.0,2014
11664.0,2014
15486.0,2014
20601.0,2014
1626065.0,2014
97122.0,2014
21593.0,2014
21593.0,2014
21593.0,2014
29924.0,2014
69444.0,2014
26634.0,2014
24151.0,2014
13254.0,2014
5561.0,2014
5561.0,2014
23926.0,2014
1841.0,2014
23926.0,2014
24515.0,2014
1731107.0,2014
6738.0,2014
881.0,2014
31129.0,2014
2297.0,2014
881.0,2014
15470.0,2014
1795035.0,2014
335.0,2014
27970.0,2014
23423.0,2014
21503.0,2014
31786.0,2014
24356.0,2014
31338.0,2014
24356.0,2014
3903.0,2014
14588.0,2014
1742.0,2014
421366.0,2014
14399.0,2014
5210.0,2014
1342462.0,2014
23112.0,2014
1590331.0,2014
33238.0,2014
6930.0,2014
9503.0,2014
1656513.0,2014
11060.0,2014
18319.0,2014
34146.0,2014
11060.0,2014
11060.0,2014
31857.0,2014
480061.0,2014
25954.0,2014
14079.0,2014
1684607.0,2014
945834.0,2014
73.0,2014
73.0,2014
73.0,2014
73.0,2014
73.0,2014
21553.0,2014
27242.0,2014
817439.0,2014
2018327.0,2014
892217.0,2014
1944082.0,2014
1944082.0,2014
17374.0,2014
1944082.0,2014
27786.0,2014
1667126.0,2014
1667126.0,2014
1667126.0,2014
1667126.0,2014
1667126.0,2014
22209.0,2014
31677.0,2014
31677.0,2014
31677.0,2014
31677.0,2014
6633.0,2014
28053.0,2014
113.0,2014
1002.0,2014
1901845.0,2014
